"source_archive","source_entry","candidate_category","format","size_bytes","rows","columns","condition","class_name","class_role","sampling_rate_hz","confidence","evidence"
"階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/8screws/T1_Acceleration_Y_data.csv","A_FORMAL_RAW","CSV","58782847","10000","600","T1/6000rpm","8screws","known_healthy","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/8screws/T1_Acceleration_Z_data.csv","A_FORMAL_RAW","CSV","58054256","10000","600","T1/6000rpm","8screws","known_healthy","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/8screws/T1_Current_data.csv","A_FORMAL_RAW","CSV","53026175","10000","595","T1/6000rpm","8screws","known_healthy","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/8screws/T1_Delta_T_data.csv","A_FORMAL_RAW","CSV","109759093","10000","600","T1/6000rpm","8screws","known_healthy","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/1screws/T1_Acceleration_X_data.csv","A_FORMAL_RAW","CSV","58066675","10000","600","T1/8000rpm","1screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/1screws/T1_Acceleration_Y_data.csv","A_FORMAL_RAW","CSV","57331349","10000","600","T1/8000rpm","1screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/1screws/T1_Acceleration_Z_data.csv","A_FORMAL_RAW","CSV","57113434","10000","600","T1/8000rpm","1screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/1screws/T1_Current_data.csv","A_FORMAL_RAW","CSV","53236472","10000","600","T1/8000rpm","1screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/1screws/T1_Delta_T_data.csv","A_FORMAL_RAW","CSV","108251820","10000","595","T1/8000rpm","1screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/2screws/T1_Acceleration_X_data.csv","A_FORMAL_RAW","CSV","57970147","10000","600","T1/8000rpm","2screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/2screws/T1_Acceleration_Y_data.csv","A_FORMAL_RAW","CSV","57729012","10000","600","T1/8000rpm","2screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/2screws/T1_Acceleration_Z_data.csv","A_FORMAL_RAW","CSV","57283155","10000","600","T1/8000rpm","2screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/2screws/T1_Current_data.csv","A_FORMAL_RAW","CSV","53223352","10000","600","T1/8000rpm","2screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/2screws/T1_Delta_T_data.csv","A_FORMAL_RAW","CSV","109292038","10000","600","T1/8000rpm","2screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/3screws/T1_Acceleration_X_data.csv","A_FORMAL_RAW","CSV","58084944","10000","600","T1/8000rpm","3screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/3screws/T1_Acceleration_Y_data.csv","A_FORMAL_RAW","CSV","57476586","10000","600","T1/8000rpm","3screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/3screws/T1_Acceleration_Z_data.csv","A_FORMAL_RAW","CSV","57392232","10000","600","T1/8000rpm","3screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/3screws/T1_Current_data.csv","A_FORMAL_RAW","CSV","53220710","10000","600","T1/8000rpm","3screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/3screws/T1_Delta_T_data.csv","A_FORMAL_RAW","CSV","102023301","10000","581","T1/8000rpm","3screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/3_14screws/T1_Acceleration_X_data.csv","A_FORMAL_RAW","CSV","58002081","10000","600","T1/8000rpm","3_14screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/3_14screws/T1_Acceleration_Y_data.csv","A_FORMAL_RAW","CSV","57758483","10000","600","T1/8000rpm","3_14screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/3_14screws/T1_Acceleration_Z_data.csv","A_FORMAL_RAW","CSV","57222068","10000","600","T1/8000rpm","3_14screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/3_14screws/T1_Current_data.csv","A_FORMAL_RAW","CSV","53111598","10000","599","T1/8000rpm","3_14screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/3_14screws/T1_Delta_T_data.csv","A_FORMAL_RAW","CSV","103430680","10000","568","T1/8000rpm","3_14screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/4screws/T1_Acceleration_X_data.csv","A_FORMAL_RAW","CSV","58181180","10000","600","T1/8000rpm","4screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/4screws/T1_Acceleration_Y_data.csv","A_FORMAL_RAW","CSV","57473254","10000","600","T1/8000rpm","4screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/4screws/T1_Acceleration_Z_data.csv","A_FORMAL_RAW","CSV","57494994","10000","600","T1/8000rpm","4screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/4screws/T1_Current_data.csv","A_FORMAL_RAW","CSV","53212088","10000","600","T1/8000rpm","4screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/4screws/T1_Delta_T_data.csv","A_FORMAL_RAW","CSV","109168988","10000","600","T1/8000rpm","4screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/4_146screws/T1_Acceleration_X_data.csv","A_FORMAL_RAW","CSV","58642596","10000","600","T1/8000rpm","4_146screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/4_146screws/T1_Acceleration_Y_data.csv","A_FORMAL_RAW","CSV","59090234","10000","600","T1/8000rpm","4_146screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/4_146screws/T1_Acceleration_Z_data.csv","A_FORMAL_RAW","CSV","57588906","10000","600","T1/8000rpm","4_146screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/4_146screws/T1_Current_data.csv","A_FORMAL_RAW","CSV","53124891","10000","598","T1/8000rpm","4_146screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/4_146screws/T1_Delta_T_data.csv","A_FORMAL_RAW","CSV","107615691","10000","591","T1/8000rpm","4_146screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/5screws/T1_Acceleration_X_data.csv","A_FORMAL_RAW","CSV","57827460","10000","600","T1/8000rpm","5screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/5screws/T1_Acceleration_Y_data.csv","A_FORMAL_RAW","CSV","57705096","10000","600","T1/8000rpm","5screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/5screws/T1_Acceleration_Z_data.csv","A_FORMAL_RAW","CSV","57244315","10000","600","T1/8000rpm","5screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/5screws/T1_Current_data.csv","A_FORMAL_RAW","CSV","53226152","10000","600","T1/8000rpm","5screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/5screws/T1_Delta_T_data.csv","A_FORMAL_RAW","CSV","107609007","10000","592","T1/8000rpm","5screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/6screws/T1_Acceleration_X_data.csv","A_FORMAL_RAW","CSV","58069051","10000","600","T1/8000rpm","6screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/6screws/T1_Acceleration_Y_data.csv","A_FORMAL_RAW","CSV","57667066","10000","600","T1/8000rpm","6screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/6screws/T1_Acceleration_Z_data.csv","A_FORMAL_RAW","CSV","57430558","10000","600","T1/8000rpm","6screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/6screws/T1_Current_data.csv","A_FORMAL_RAW","CSV","53220890","10000","600","T1/8000rpm","6screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/6screws/T1_Delta_T_data.csv","A_FORMAL_RAW","CSV","106710770","10000","600","T1/8000rpm","6screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/7screws/T1_Acceleration_X_data.csv","A_FORMAL_RAW","CSV","58931293","10000","600","T1/8000rpm","7screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/7screws/T1_Acceleration_Y_data.csv","A_FORMAL_RAW","CSV","58234688","10000","600","T1/8000rpm","7screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/7screws/T1_Acceleration_Z_data.csv","A_FORMAL_RAW","CSV","57404955","10000","600","T1/8000rpm","7screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/7screws/T1_Current_data.csv","A_FORMAL_RAW","CSV","53250731","10000","600","T1/8000rpm","7screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/7screws/T1_Delta_T_data.csv","A_FORMAL_RAW","CSV","105225396","10000","600","T1/8000rpm","7screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/8screws/T1_Acceleration_X_data.csv","A_FORMAL_RAW","CSV","60001346","10000","600","T1/8000rpm","8screws","known_healthy","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/8screws/T1_Acceleration_Y_data.csv","A_FORMAL_RAW","CSV","60090276","10000","600","T1/8000rpm","8screws","known_healthy","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/8screws/T1_Acceleration_Z_data.csv","A_FORMAL_RAW","CSV","58013998","10000","600","T1/8000rpm","8screws","known_healthy","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/8screws/T1_Current_data.csv","A_FORMAL_RAW","CSV","53244115","10000","600","T1/8000rpm","8screws","known_healthy","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/8screws/T1_Delta_T_data.csv","A_FORMAL_RAW","CSV","109572200","10000","600","T1/8000rpm","8screws","known_healthy","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/1screws/T2_Current_data.csv","A_FORMAL_RAW","CSV","53412321","10000","600","T2/11000rpm","1screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/1screws/T2_Delta_T_data.csv","A_FORMAL_RAW","CSV","103163185","10000","600","T2/11000rpm","1screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/1screws/T2_X_data.csv","A_FORMAL_RAW","CSV","57607206","10000","600","T2/11000rpm","1screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/1screws/T2_Y_data.csv","A_FORMAL_RAW","CSV","57290152","10000","600","T2/11000rpm","1screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/1screws/T2_Z_data.csv","A_FORMAL_RAW","CSV","56904019","10000","600","T2/11000rpm","1screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/2screws/T2_Current_data.csv","A_FORMAL_RAW","CSV","53116887","10000","600","T2/11000rpm","2screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/2screws/T2_Delta_T_data.csv","A_FORMAL_RAW","CSV","100674401","10000","600","T2/11000rpm","2screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/2screws/T2_X_data.csv","A_FORMAL_RAW","CSV","57479554","10000","600","T2/11000rpm","2screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/2screws/T2_Y_data.csv","A_FORMAL_RAW","CSV","57522094","10000","600","T2/11000rpm","2screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/2screws/T2_Z_data.csv","A_FORMAL_RAW","CSV","56833290","10000","600","T2/11000rpm","2screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/3screws/T2_Current_data.csv","A_FORMAL_RAW","CSV","53450563","10000","600","T2/11000rpm","3screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/3screws/T2_Delta_T_data.csv","A_FORMAL_RAW","CSV","99499184","10000","600","T2/11000rpm","3screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/3screws/T2_X_data.csv","A_FORMAL_RAW","CSV","57082007","10000","600","T2/11000rpm","3screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/3screws/T2_Y_data.csv","A_FORMAL_RAW","CSV","57370299","10000","600","T2/11000rpm","3screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/3screws/T2_Z_data.csv","A_FORMAL_RAW","CSV","56861455","10000","600","T2/11000rpm","3screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/3_14screws/T2_Current_data.csv","A_FORMAL_RAW","CSV","53385588","10000","600","T2/11000rpm","3_14screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/3_14screws/T2_Delta_T_data.csv","A_FORMAL_RAW","CSV","99245298","10000","600","T2/11000rpm","3_14screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/3_14screws/T2_X_data.csv","A_FORMAL_RAW","CSV","57489437","10000","600","T2/11000rpm","3_14screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/3_14screws/T2_Y_data.csv","A_FORMAL_RAW","CSV","57437581","10000","600","T2/11000rpm","3_14screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/3_14screws/T2_Z_data.csv","A_FORMAL_RAW","CSV","56803731","10000","600","T2/11000rpm","3_14screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/4screws/T2_Current_data.csv","A_FORMAL_RAW","CSV","53131963","10000","600","T2/11000rpm","4screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/4screws/T2_Delta_T_data.csv","A_FORMAL_RAW","CSV","101094044","10000","600","T2/11000rpm","4screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/4screws/T2_X_data.csv","A_FORMAL_RAW","CSV","57116484","10000","600","T2/11000rpm","4screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/4screws/T2_Y_data.csv","A_FORMAL_RAW","CSV","57443646","10000","600","T2/11000rpm","4screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/4screws/T2_Z_data.csv","A_FORMAL_RAW","CSV","56791302","10000","600","T2/11000rpm","4screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/4_146screws/T2_Current_data.csv","A_FORMAL_RAW","CSV","53438461","10000","600","T2/11000rpm","4_146screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/4_146screws/T2_Delta_T_data.csv","A_FORMAL_RAW","CSV","97069357","10000","600","T2/11000rpm","4_146screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/4_146screws/T2_X_data.csv","A_FORMAL_RAW","CSV","56703090","10000","600","T2/11000rpm","4_146screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/4_146screws/T2_Y_data.csv","A_FORMAL_RAW","CSV","56556217","10000","600","T2/11000rpm","4_146screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/4_146screws/T2_Z_data.csv","A_FORMAL_RAW","CSV","56458673","10000","600","T2/11000rpm","4_146screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/5screws/T2_Current_data.csv","A_FORMAL_RAW","CSV","53391543","10000","600","T2/11000rpm","5screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/5screws/T2_Delta_T_data.csv","A_FORMAL_RAW","CSV","98988391","10000","600","T2/11000rpm","5screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/5screws/T2_X_data.csv","A_FORMAL_RAW","CSV","56905661","10000","600","T2/11000rpm","5screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/5screws/T2_Y_data.csv","A_FORMAL_RAW","CSV","57236718","10000","600","T2/11000rpm","5screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/5screws/T2_Z_data.csv","A_FORMAL_RAW","CSV","56852854","10000","600","T2/11000rpm","5screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/6screws/T2_Current_data.csv","A_FORMAL_RAW","CSV","53281669","10000","600","T2/11000rpm","6screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/6screws/T2_Delta_T_data.csv","A_FORMAL_RAW","CSV","104767579","10000","600","T2/11000rpm","6screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/6screws/T2_X_data.csv","A_FORMAL_RAW","CSV","57279980","10000","600","T2/11000rpm","6screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/6screws/T2_Y_data.csv","A_FORMAL_RAW","CSV","57508695","10000","600","T2/11000rpm","6screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/6screws/T2_Z_data.csv","A_FORMAL_RAW","CSV","56864582","10000","600","T2/11000rpm","6screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/7screws/T2_Current_data.csv","A_FORMAL_RAW","CSV","53380603","10000","600","T2/11000rpm","7screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/7screws/T2_Delta_T_data.csv","A_FORMAL_RAW","CSV","98445056","10000","600","T2/11000rpm","7screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/7screws/T2_X_data.csv","A_FORMAL_RAW","CSV","57274362","10000","600","T2/11000rpm","7screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
